trace_name,allocator,rebalance_strategy,miss_ratio,n_rebalanced_slabs,allocFactor,base_dir,cacheSizeMB,compressed,cpu_requirement,enableLookaside,generator,ignoreLargeReq,lru2qColdPct,lru2qHotPct,lruRefreshSec,maxAllocSize,memory_requirement,minAllocSize,miss_ratio_percent_reduction_from_disabled,miss_ratio_percent_reduction_from_lru_disabled,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,monitor_interval,moveOnSlabRelease,n_alloc_failures,numOps,numThreads,onlySetIfMiss,poolRebalanceIntervalSec,poolResizeIntervalSec,prepopulateCache,purpose,rebalanceDiffRatio,rebalanceStrategy,rebalanced_slabs,repeatOpCount,repeatTraceReplay,replayGeneratorConfig,slab_cnt,slab_size,tag,throughput,timestampFactor,traceFileName,trace_file,tuned_improvement,tuned_percent_improvement,useTraceTimer,uuid,wsr,wss_mb,zstdTrace,countColdTailHitsOnly,enableTailHitsTracking,mhMovingAverageParam
202312_kv_traces_all.csv.oracleGeneral.zst,LRU,disabled,0.2058554418572764,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,260,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,390.0,72.0,0.0,0.0,0.0,0.0,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},63,4,,778244.5097978269,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.001-260-SIMPLE2Q-1137e506f28639662af931791426abbe,0.001,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,LRU2Q,disabled,0.0537212291626279,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,7524,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,11286.0,72.0,0.0,0.0458552438823098,0.0,0.0025817886113351,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},1876,4,,539169.0524851659,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.03-7524-LRU2Q-3619944cfade5d64b9ede98f571ef1b4,0.03,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,LRU2Q,disabled,0.1237577745008111,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,760,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,1140.0,72.0,0.0,0.0611069663505094,0.0,0.0080546578694269,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},188,4,,1077642.8179593475,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.003-760-LRU2Q-108a967010eab7e2132e7637648d7a33,0.003,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,LRU2Q,disabled,0.1878421301614256,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,260,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,390.0,72.0,0.0,0.0875046660575522,0.0,0.0180133116958508,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},63,4,,1026184.0384482478,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.001-260-LRU2Q-75de63a0e18195c300c926a743e558d1,0.001,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,S3FIFO,disabled,0.0532445671343742,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,7524,True,2.5,True,oracle-general-replay,True,,,0,4194304,11286.0,72.0,0.0,0.0543212559558966,0.0,0.0030584506395888,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},1876,4,,767131.5673945899,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.03-7524-S3FIFO-9c44cd9ba75c1c7f2210a88cc787daa8,0.03,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,S3FIFO,disabled,0.1199912958892914,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,760,True,2.5,True,oracle-general-replay,True,,,0,4194304,1140.0,72.0,0.0,0.0896814986900708,0.0,0.0118211364809465,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},188,4,,846294.0305601181,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.003-760-S3FIFO-cb7ae43dfb22c51a4922678b8fd01a3d,0.003,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,S3FIFO,disabled,0.1820353453503382,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,260,True,2.5,True,oracle-general-replay,True,,,0,4194304,390.0,72.0,0.0,0.1157127365301961,0.0,0.0238200965069381,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},63,4,,1064242.7764467075,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.001-260-S3FIFO-2d6ceb5b59374361dda1831bea8ef81d,0.001,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,TINYLFU,disabled,0.0565179084584092,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,7524,True,2.5,True,oracle-general-replay,True,,,0,4194304,11286.0,72.0,0.0,-0.0038166814665039,0.0,-0.0002148906844461,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},1876,4,,635073.7958559738,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.03-7524-TINYLFU-aa5b80c3ebda6dc466317451ebf717ce,0.03,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,TINYLFU,disabled,0.1287696910988588,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,760,True,2.5,True,oracle-general-replay,True,,,0,4194304,1140.0,72.0,0.0,0.0230838716550855,0.0,0.0030427412713792,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},188,4,,738645.9673254668,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.003-760-TINYLFU-0941b314f338b961fda175f777d094f9,0.003,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,TINYLFU,disabled,0.1943767854453393,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,260,True,2.5,True,oracle-general-replay,True,,,0,4194304,390.0,72.0,0.0,0.0557607625446963,0.0,0.0114786564119371,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},63,4,,587326.5699764824,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.001-260-TINYLFU-4da0fb53982a20b03d4ba2375f42f965,0.001,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,LRU,hits,0.0330978625925132,37243,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,7524,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,11286.0,72.0,0.4121476272303975,0.4121476272303975,0.0232051551814497,0.0232051551814497,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},1876,4,,393049.395784359,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.03-7524-SIMPLE2Q-824729893e6cade7ddbbc4e5eda54a63,0.03,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,LRU,hits,0.0876701913567273,90665,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,760,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,1140.0,72.0,0.3348867797957238,0.3348867797957238,0.0441422410135106,0.0441422410135106,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},188,4,,913151.5964620854,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.003-760-SIMPLE2Q-569148c79de91721939be3377d227bfe,0.003,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,LRU,hits,0.1245919224273132,103,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,260,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,390.0,72.0,0.3947601224275858,0.3947601224275858,0.0812635194299632,0.0812635194299632,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},63,4,,1046471.0982809446,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.001-260-SIMPLE2Q-646a15a295804994b579918e0a588f65,0.001,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,LRU2Q,hits,0.0328314143830452,37035,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,7524,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,11286.0,72.0,0.3888558602474239,0.4168800238230227,0.0208898147795826,0.0234716033909178,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},1876,4,,354728.64419935737,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.03-7524-LRU2Q-a45b00c946113b9838d127b1a87caf61,0.03,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,LRU2Q,hits,0.0872205529381277,91730,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,760,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,1140.0,72.0,0.2952317275424497,0.3382979786524199,0.0365372215626833,0.0445918794321103,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},188,4,,845126.5876236965,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.003-760-LRU2Q-be15a9c932f93b61b4a6f3a2f0c1135c,0.003,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,LRU2Q,hits,0.1159527244757251,635,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,260,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,390.0,72.0,0.3827118315998704,0.4367274266370018,0.0718894056857004,0.0899027173815512,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},63,4,,594531.6956089208,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.001-260-LRU2Q-ee958fee3729736782504ca7e7c4f5e0,0.001,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,S3FIFO,hits,0.0332818198473338,37404,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,7524,True,2.5,True,oracle-general-replay,True,,,0,4194304,11286.0,72.0,0.3749255250147883,0.4088803555619577,0.0199627472870404,0.0230211979266292,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},1876,4,,513672.4727283443,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.03-7524-S3FIFO-4574bb9ef0f9386cbafffcfb1fa91668,0.03,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,S3FIFO,hits,0.087133937626268,91257,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,760,True,2.5,True,oracle-general-replay,True,,,0,4194304,1140.0,72.0,0.2738311809994862,0.3389550889894511,0.0328573582630234,0.04467849474397,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},188,4,,832667.5470779211,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.003-760-S3FIFO-ed52481600deccc6438faab9004ff55c,0.003,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,S3FIFO,hits,0.11624068102504,1024,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,260,True,2.5,True,oracle-general-replay,True,,,0,4194304,390.0,72.0,0.361438951312847,0.4353285976980293,0.0657946643252982,0.0896147608322363,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},63,4,,854318.3424499647,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.001-260-S3FIFO-6625fea4c9de0ce4ca4f4572e5a3ea08,0.001,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,TINYLFU,hits,0.0331398780599282,36935,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,7524,True,2.5,True,oracle-general-replay,True,,,0,4194304,11286.0,72.0,0.4136393408061888,0.4114013889455567,0.0233780303984809,0.0231631397140347,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},1876,4,,418348.5373597996,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.03-7524-TINYLFU-e061573c4d077575aa87bef77c33bcb3,0.03,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,TINYLFU,hits,0.0863701828555333,87230,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,760,True,2.5,True,oracle-general-replay,True,,,0,4194304,1140.0,72.0,0.3292662107170437,0.3447493434235807,0.0423995082433254,0.0454422495147047,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},188,4,,580895.233103311,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.003-760-TINYLFU-3a711e2f41389d95030796708e1395ff,0.003,250033.1673002243,True,,,
202312_kv_traces_all.csv.oracleGeneral.zst,TINYLFU,hits,0.1213688567163269,264,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,260,True,2.5,True,oracle-general-replay,True,,,0,4194304,390.0,72.0,0.3756000417526346,0.4104170595573842,0.0730079287290123,0.0844865851409494,50000.0,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},63,4,,661775.3138056202,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-0.001-260-TINYLFU-489e6e99e5f04d26a263e0f45b0c209e,0.001,250033.1673002243,True,,,
202401_kv_traces_all_sort.csv.oracleGeneral.zst,LRU,disabled,0.1143471767184982,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,1328,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,1992.0,72.0,0.0,0.0,0.0,0.0,50000.0,False,0,1191241025,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},330,4,,488130.8015807148,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202401_kv_traces_all_sort.csv.oracleGeneral.zst-0.03-1328-SIMPLE2Q-b673ffc8f788ae3d8245940e6bdc5c97,0.03,43981.916776657104,True,,,
202401_kv_traces_all_sort.csv.oracleGeneral.zst,LRU,disabled,0.2107737886209887,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,140,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,210.0,72.0,0.0,0.0,0.0,0.0,50000.0,False,984888,1191241025,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},33,4,,622457.3289982079,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202401_kv_traces_all_sort.csv.oracleGeneral.zst-0.003-140-SIMPLE2Q-e8c6a2fd7a93eeede9ad786f0cbe19bc,0.003,43981.916776657104,True,,,
202401_kv_traces_all_sort.csv.oracleGeneral.zst,LRU,disabled,0.3143256512677608,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,52,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,78.0,72.0,0.0,0.0,0.0,0.0,50000.0,False,150500177,1191241025,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},11,4,,662827.4361146594,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202401_kv_traces_all_sort.csv.oracleGeneral.zst-0.001-52-SIMPLE2Q-023a157a516739c5665b687aa128e424,0.001,43981.916776657104,True,,,
202401_kv_traces_all_sort.csv.oracleGeneral.zst,LRU2Q,disabled,0.1085739940831873,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,1328,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,1992.0,72.0,0.0,0.0504881956947957,0.0,0.0057731826353109,50000.0,False,0,1191241025,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},330,4,,887162.8063749338,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202401_kv_traces_all_sort.csv.oracleGeneral.zst-0.03-1328-LRU2Q-5971f9544878b16a0286c063e06cde8d,0.03,43981.916776657104,True,,,
202401_kv_traces_all_sort.csv.oracleGeneral.zst,LRU2Q,disabled,0.1956592571180127,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,140,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,210.0,72.0,0.0,0.0717097301418007,0.0,0.015114531502976,50000.0,False,977747,1191241025,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},33,4,,755352.2812301054,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202401_kv_traces_all_sort.csv.oracleGeneral.zst-0.003-140-LRU2Q-6a20f0e1de93ff762aeeaec407af8114,0.003,43981.916776657104,True,,,
202401_kv_traces_all_sort.csv.oracleGeneral.zst,LRU2Q,disabled,0.2924502184601978,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_small,52,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,78.0,72.0,0.0,0.0695948062760179,0.0,0.0218754328075629,50000.0,False,140522318,1191241025,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},11,4,,500150.5661606226,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202401_kv_traces_all_sort.csv.oracleGeneral.zst-0.001-52-LRU2Q-09617fbf9528bbb97c2101b92d82b8e8,0.001,43981.916776657104,True,,,
